Name	Length
K03E6.6	509
K03E6.7	1674
K03F8.2	1800
K03H1.1	1278
K03H1.10.1	1186
K03H1.10.2	1207
K03H1.10.3	1231
K03H1.10.4	1253
K03H1.10.5	1286
K03H1.11	1423
K03H1.12	512
K03H1.13a	1460
K03H1.13b	1397
K03H1.2.1	3587
K03H1.2.2	3531
K03H1.3.1	582
K03H1.3.2	536
K03H1.4.1	533
K03H1.4.2	496
K03H1.5	4339
K03H1.6	552
K03H1.7	665
K03H1.9	596
K03H6.1	1362
K03H6.2a	1089
K03H6.2b	345
K03H6.2c	300
K03H6.4	945
K03H6.5a	1305
K03H6.5b	1209
K03H6.7	533
K03H9.1	528
K03H9.2	948
K03H9.3	1488
K04A8.1.1	1373
K04A8.1.2	1292
K04A8.10	1218
K04A8.18	411
K04A8.19	246
K04A8.2	1131
K04A8.20.1	383
K04A8.20.2	447
K04A8.4a	1290
K04A8.4b	354
K04A8.4c	258
K04A8.5a	1283
K04A8.5b	784
K04A8.6a	3315
K04A8.6b	3444
K04A8.8	755
K04A8.9	438
K04B12.1	5447
K04B12.2a.1	1739
K04B12.2a.2	1873
K04B12.2b.1	1747
K04B12.2b.2	1620
K04B12.2b.3	1754
K04B12.3a	2730
K04B12.3b	2698
K04B12.3c	1145
K04C1.1	975
K04C1.2a.1	2003
K04C1.2a.2	1978
K04C1.2b.1	2030
K04C1.2b.2	2005
K04C1.3	1236
K04C1.4	526
K04C1.5	1166
K04C1.6	999
K04C2.2.1	3153
K04C2.2.2	3128
K04C2.3a	560
K04C2.3b.1	660
K04C2.3b.2	596
K04C2.4.1	2208
K04C2.4.2	2189
K04C2.5	588
K04C2.6	525
K04C2.7.1	880
K04C2.7.2	824
K04C2.8	644
K04D7.1.1	1053
K04D7.1.2	1091
K04D7.1.3	1036
K04D7.2a	1391
K04D7.2b	1383
K04D7.3a	1642
K04D7.3b.1	1499
K04D7.3b.2	1489
K04D7.4a	3594
K04D7.4b	3441
K04D7.5a	4087
K04D7.5b	4089
K04D7.6	1224
K04E7.1	537
K04E7.2	2928
K04E7.3	1991
K04F1.10	1197
K04F1.12a	1238
K04F1.12b	1304
K04F1.13	1647
K04F1.14b	1521
K04F1.15	1641
K04F1.16	1002
K04F1.3a	1098
K04F1.3b	693
K04F1.4	1104
K04F1.5	1005
K04F1.7	1235
K04F1.8a	462
K04F1.8b	342
K04F1.9a	554
K04F1.9b	615
K04F10.1	1130
K04F10.2	1819
K04F10.3a	1178
K04F10.3b	1137
K04F10.4a.1	2434
K04F10.4a.2	2433
K04F10.4b.1	2375
K04F10.4b.2	2376
K04F10.4c.1	3562
K04F10.4c.2	3563
K04F10.4d.1	3207
K04F10.4d.2	3206
K04F10.4e.1	2332
K04F10.4e.2	2333
K04F10.4f.1	2743
K04F10.4f.2	2744
K04F10.4g.1	2616
K04F10.4g.2	2617
K04F10.4h.1	2797
K04F10.4h.2	2796
K04F10.4i.1	2308
K04F10.4i.2	2309
K04F10.4j.1	2560
K04F10.4j.2	2559
K04F10.6a	1439
K04F10.6b	1500
K04F10.7	1518
K04G11.1	657
K04G11.2	1783
K04G11.3	1140
K04G11.4	1511
K04G11.5a.1	1643
K04G11.5a.2	1610
K04G11.5b	1616
K04G11.5c	1631
K04G11.5d	1628
K04G11.5e	1214
K04G11.5f	896
K04G2.1.1	1097
K04G2.1.2	958
K04G2.10	1039
K04G2.11	506
K04G2.12	314
K04G2.2	1755
K04G2.3	2270
K04G2.4	965
K04G2.5a.1	1097
K04G2.5a.2	983
K04G2.5b	1150
K04G2.6	2243
K04G2.7a	930
K04G2.7b	752
K04G2.8a	3885
K04G2.8b	3915
K04G2.8c	2679
K04G2.9	752
K04G7.1.1	2159
K04G7.1.2	2141
K04G7.10.1	1114
K04G7.10.2	1245
K04G7.11	864
K04G7.3a.1	4108
K04G7.3a.2	4109
K04G7.3b	3575
K04G7.4a.1	1407
K04G7.4a.2	1634
K04G7.4b	1084
K04H4.1a	5611
K04H4.1b	4833
K04H4.2a.1	2420
K04H4.2a.2	2402
K04H4.2a.3	2401
K04H4.2b.1	2900
K04H4.2b.2	2885
K04H4.2b.3	2882
K04H4.2c.1	4925
K04H4.2c.2	4910
K04H4.2c.3	4907
K04H4.5	881
K04H4.6a.1	1328
K04H4.6a.2	1205
K04H4.6b.1	1269
K04H4.6b.2	1238
K04H4.7	641
K04H8.1	837
K04H8.2	1014
K04H8.3	669
K05B2.2a	1301
K05B2.2b.1	1153
K05B2.2b.2	815
K05B2.3	2035
K05B2.4	1341
K05B2.5a.1	2891
K05B2.5a.2	2837
K05B2.5a.3	2809
K05B2.5b	3020
K05B2.5c	2447
K05C4.1	1059
K05C4.10	543
K05C4.11	1477
K05C4.2.1	765
K05C4.2.2	719
K05C4.3	1563
K05C4.4	1299
K05C4.5	2181
K05C4.6a.1	2644
K05C4.6a.2	2194
K05C4.6b	2250
K05C4.7	1045
K05C4.8	423
K05C4.9	2249
K05D4.2	1017
K05D4.3	966
K05D4.4	1600
K05D4.6a	1008
K05D4.6b	648
K05D4.8	963
K05D4.9	1221
K05F1.1	1486
K05F1.10	436
K05F1.13	579
K05F1.2	449
K05F1.3	1352
K05F1.5.1	1136
K05F1.5.2	1139
K05F1.6a.1	3298
K05F1.6a.2	2929
K05F1.6b	2957
K05F1.7	447
K05F1.8	273
K05F1.9	742
K05F6.1	993
K05F6.10	1362
K05F6.11	1139
K05F6.12	1020
K05F6.14	664
K05F6.2	977
K05F6.3	1049
K05F6.4	1257
K05F6.5	958
K05F6.6	1083
K05F6.7	1033
K05F6.8	375
K05F6.9	1023
K05G3.1	612
K05G3.2	983
K05G3.3	1080
K06A1.1	1098
K06A1.2a	1461
K06A1.2b	1181
K06A1.3	1791
K06A1.4.1	2053
K06A1.4.2	1925
K06A1.5	1882
K06A1.6	3154
K06A4.1	1120
K06A4.10	231
K06A4.2a	1057
K06A4.2b	823
K06A4.3	1590
K06A4.4	860
K06A4.5	998
K06A4.6	404
K06A4.7	398
K06A5.1a	2431
K06A5.1b	2190
K06A5.1c	2237
K06A5.2	1104
K06A5.3	567
K06A5.4	3018
K06A5.6.1	1501
K06A5.6.2	1363
K06A5.7.1	2334
K06A5.7.2	2261
K06A5.8a.1	2959
K06A5.8a.2	2875
K06A5.8b.1	2993
K06A5.8b.2	2909
K06A5.8b.3	3227
K06A5.8d	2218
K06A9.1a	3499
K06A9.1b	7099
K06A9.1c	2874
K06A9.2	1914
K06A9.3	431
K06B4.1	1116
K06B4.10	1218
K06B4.11	1157
K06B4.12	2131
K06B4.15	558
K06B4.2	1044
K06B4.3	387
K06B4.4	459
K06B4.5	1023
K06B4.6.1	1164
K06B4.6.2	1116
K06B4.7	1118
K06B4.8	1137
K06B4.9	879
K06B9.1	753
K06B9.5a	1220
K06B9.5b	1034
K06B9.6	469
K06C4.1	882
K06C4.10	451
K06C4.11	384
K06C4.12	372
K06C4.13	411
K06C4.17	1422
K06C4.2	312
K06C4.3	384
K06C4.4	372
K06C4.5	535
K06C4.6a	1706
K06C4.6b	1664
K06C4.6c	1370
K06C4.7	558
K06C4.8	1117
K06C4.9	1479
K06G5.1a.1	1621
K06G5.1a.2	1586
K06G5.1a.3	1587
K06G5.1a.4	1631
K06G5.1b.1	1567
K06G5.1b.2	1532
K06G5.1b.3	1533
K06G5.2	1769
K06G5.3	1035
K06H6.1	1074
K06H6.2	867
K06H6.3	1071
K06H6.4	1509
K06H6.5	1020
K06H7.1	951
K06H7.2	1379
K06H7.3.1	2042
K06H7.3.2	1990
K06H7.3.3	1937
K06H7.4	1618
K06H7.6	2371
K06H7.7	1322
K06H7.8	1105
K06H7.9	836
K07A1.1	708
K07A1.10.1	881
K07A1.10.2	655
K07A1.11	1343
K07A1.12	1453
K07A1.13	725
K07A1.15	644
K07A1.16a	953
K07A1.16b	767
K07A1.17	657
K07A1.2.1	1652
K07A1.2.2	1552
K07A1.2.3	1548
K07A1.20	375
K07A1.3	789
K07A1.4	915
K07A1.5	1049
K07A1.6	466
K07A1.7	1434
K07A1.8.1	1883
K07A1.8.2	1796
K07A1.9a	1585
K07A1.9b	1501
K07A1.9c	570
K07A1.9d	1575
K07A1.9e	1907
K07A1.9f	1432
K07A12.1	2042
K07A12.2	3383
K07A12.3	476
K07A12.4a.1	2012
K07A12.4a.2	2000
K07A12.4b	1946
K07A12.5a	1208
K07A12.5b	1269
K07A12.5c	924
K07A12.5d	798
K07A12.5e	633
K07A12.6	670
K07A12.7	1168
K07A12.8a	465
K07A12.8b	357
K07A12.8c	385
K07A3.1a.1	1218
K07A3.1a.2	1296
K07A3.2a	2927
K07A3.3b	1567
K07A9.2	1524
K07A9.3	1035
K07B1.1.1	1150
K07B1.1.2	1181
K07B1.1.3	1037
K07B1.2	1371
K07B1.3	1279
K07B1.4a	1301
K07B1.4b	1210
K07B1.5a	1573
K07B1.5b	1598
K07B1.6a.1	655
K07B1.6a.2	566
K07B1.6b	563
K07B1.7a	1646
K07C10.1	2903
K07C11.1	774
K07C11.10	468
K07C11.2.1	1421
K07C11.2.2	1343
K07C11.3	566
K07C11.4	2075
K07C11.5.1	531
K07C11.5.2	554
K07C11.7a	1388
K07C11.7b.1	1179
K07C11.7b.2	1139
K07C11.8.1	778
K07C11.8.2	627
K07C11.9	2224
K07C5.1	1526
K07C5.13a	81
K07C5.13b	459
K07C5.2	1004
K07C5.3	1617
K07C5.4	1619
K07C5.5a	1397
K07C5.5b	1397
K07C5.6.1	2057
K07C5.6.2	2040
K07C5.7	1744
K07C5.8	2936
K07C5.9	373
K07C6.10	894
K07C6.11a	1043
K07C6.11b	520
K07C6.2	1500
K07C6.3	1500
K07C6.4	1646
K07C6.5	1626
K07C6.6	903
K07C6.7	909
K07C6.8	882
K07C6.9	907
K07D4.2	951
K07D4.3	1103
K07D4.4	490
K07D4.5	458
K07D4.6	1170
K07D4.7a	3812
K07D4.7b	2439
K07D4.7c	3681
K07D4.7d	2886
K07D4.8	1072
K07D4.9	421
K07D8.1	6722
K07E1.1.1	951
K07E1.1.2	763
K07E12.1a.1	39736
K07E12.1a.2	39782
K07E12.1b	36851
K07E12.2	463
K07E3.1	4021
K07E3.2	2407
K07E3.3	1116
K07E3.4a	2122
K07E3.4b	2184
K07E3.7a.1	4234
K07E3.7a.2	4111
K07E3.7b	4220
K07E3.7c	4294
K07E3.8.1	815
K07E3.8.2	746
K07E3.9	896
K07E8.11a	1032
K07E8.11b	651
K07E8.3.1	913
K07E8.3.2	928
K07E8.3.3	949
K07E8.5	1194
K07E8.6a	1159
K07E8.7a	1370
K07E8.7b	1321
K07E8.7c	1349
K07E8.9	1023
K07F5.1	462
K07F5.11	963
K07F5.12	1143
K07F5.13a	2389
K07F5.13b	2027
K07F5.13c	2286
K07F5.14	1356
K07F5.15a.1	405
K07F5.15a.2	586
K07F5.15b.1	519
K07F5.15b.2	530
K07F5.16a	484
K07F5.16b.1	240
K07F5.16b.2	623
K07F5.17	474
K07F5.2	450
K07F5.3	519
K07F5.4	1711
K07F5.5	331
K07F5.6	1486
K07F5.7	405
K07F5.8	1074
K07F5.9.1	423
K07F5.9.2	366
K07F5.9.3	387
K07G5.1.1	3767
K07G5.1.2	3685
K07G5.2	902
K07G5.3	3672
K07G5.4	1158
K07G5.5	1162
K07G5.6.1	1302
K07G5.6.2	1260
K07G6.1	402
K07H8.1	1570
K07H8.10.1	2694
K07H8.10.2	2692
K07H8.11	923
K07H8.12	515
K07H8.2a.1	1903
K07H8.2a.2	1839
K07H8.2b.1	1891
K07H8.2b.2	1827
K07H8.2c.1	1779
K07H8.2c.2	1664
K07H8.2c.3	1663
K07H8.3	749
K07H8.5	1041
K07H8.6a	5080
K07H8.6b	722
K07H8.6c	5079
K07H8.7	531
K07H8.8	1044
K07H8.9.1	1166
K07H8.9.2	1076
K08A2.1.1	1456
K08A2.1.2	1344
K08A2.2	1093
K08A2.4	1165
K08A2.5a.1	2970
K08A2.5a.2	2888
K08A2.5c.1	1954
K08A2.5c.2	1872
K08A8.1a	1483
K08A8.2a.1	1868
K08A8.2a.2	1641
K08A8.2a.3	1614
K08A8.2b.1	1590
K08A8.2b.2	1403
K08A8.3a	2925
K08A8.3b	1551
K08A8.3c	789
K08A8.3d	529
K08B12.1	1264
K08B12.2a	2188
K08B12.2b	597
K08B12.3	981
K08B12.5a.1	4830
K08B12.5a.2	5408
K08B12.5b.1	5507
K08B12.5b.2	4824
K08B12.5c.1	3984
K08B12.5c.2	4562
K08B12.5d.1	3990
K08B12.5d.2	4568
K08B12.5e.1	2848
K08B12.5e.2	3426
K08B4.1a	2550
K08B4.1b	2537
K08B4.1c	2539
K08B4.1d	2891
K08B4.2	522
K08B4.3	1678
K08B4.4	1652
K08B4.6	556
K08B4.7	585
K08B5.1	1362
K08B5.2	988
K08C7.1	1566
K08C7.2.1	1819
K08C7.2.2	1716
K08C7.2.3	1686
K08C7.2.4	1868
K08C7.3a	11208
K08C7.3b	11112
K08C7.3c	11145
K08C7.3d	11085
K08C7.3e	11181
K08C7.3f	11241
K08C7.4	936
K08C7.5	1677
K08C7.6	944
K08C7.7	959
K08C9.1	972
K08C9.10	318
K08C9.2	842
K08C9.4	1048
K08C9.5	936
K08C9.6	459
K08C9.7	465
K08C9.9	219
K08D10.10	452
K08D10.11	198
K08D10.12a	637
K08D10.12b	111
K08D10.13	228
K08D10.14.1	855
K08D10.14.2	792
K08D10.18	555
K08D10.2a	694
K08D10.2b	499
K08D10.3a	777
K08D10.3b	692
K08D10.4	743
K08D10.5	1809
K08D10.7.1	993
K08D10.7.2	981
K08D10.8	975
K08D12.1	832
K08D12.2	1026
K08D12.3a	664
K08D12.3b.1	381
K08D12.3b.2	376
K08D12.4	545
K08D12.5a	1067
K08D12.5b	1049
K08D12.6	2227
K08D12.7	378
K08D12.8	389
K08D8.1	261
K08D8.10	247
K08D8.11	225
K08D8.12a	261
K08D8.12b	261
K08D8.12c	174
K08D8.2	312
K08D8.3	1916
K08D8.4a.1	1740
K08D8.4a.2	1741
K08D8.4b.1	1416
K08D8.4b.2	1417
K08D8.4c	1905
K08D8.4d	1638
K08D8.5	1084
K08D8.6a	1674
K08D8.6b	1064
K08D8.7a	936
K08D8.9	264
K08D9.10	78
K08D9.2	1392
K08D9.3a	2357
K08D9.3e	1356
K08D9.4a	988
K08D9.4b	1036
K08D9.6	1693
K08D9.9	238
K08E3.1	2263
K08E3.10	706
K08E3.2	831
K08E3.3a	2016
K08E3.3b	2015
K08E3.4	2109
K08E3.5a.1	2120
K08E3.5a.2	1763
K08E3.5a.3	1760
K08E3.5b	1920
K08E3.5c	1803
K08E3.5d	1784
K08E3.5e	1882
K08E3.5f	1791
K08E3.6.1	2324
K08E3.6.2	2307
K08E3.7a.1	1342
K08E3.7a.2	1271
K08E3.7b.1	815
K08E3.7b.2	744
K08E3.7c	1073
K08E3.8	1577
K08E4.1.1	3875
K08E4.1.2	3829
K08E4.2a	837
K08E4.2b	700
K08E4.3a	1282
K08E4.3b	1132
K08E4.4	270
K08E4.5a	1081
K08E4.5b	1164
K08E4.6	940
K08E4.7	1090
K08E4.8	933
K08E5.1b	1142
K08E5.2a	2228
K08E5.2b.1	2285
K08E5.2b.2	2133
K08E5.3a	11573
K08E5.3b	9934
K08E5.5	391
K08E5.6	372
K08E7.1.1	1650
K08E7.1.2	1522
K08E7.2.1	563
K08E7.2.2	596
K08E7.2.3	599
K08E7.2.4	708
K08E7.3	2286
K08E7.4	346
K08E7.5a	3938
K08E7.5b	1703
K08E7.5c	2824
K08E7.5d	1871
K08E7.5e	2300
K08E7.6	948
K08E7.7a	2232
K08E7.8a	712
K08E7.8b	435
K08E7.9	4099
K08F11.1a	424
K08F11.1b	210
K08F11.3.1	1678
K08F11.3.2	1402
K08F11.4a	1407
K08F11.4b.1	1505
K08F11.4b.2	1329
K08F11.4b.3	1062
K08F11.5	2077
K08F4.1.1	2736
K08F4.1.2	2705
K08F4.1.3	2744
K08F4.1.4	2692
K08F4.11	764
K08F4.12	282
K08F4.2	1920
K08F4.3	796
K08F4.4	1875
K08F4.5	807
K08F4.6	658
K08F4.7	821
K08F4.8	464
K08F4.9	836
K08F8.1a.1	1895
K08F8.1a.2	1793
K08F8.1a.3	1781
K08F8.1b.1	1764
K08F8.1b.2	1661
K08F8.1b.3	1650
K08F8.1c.1	2427
K08F8.1c.2	1780
K08F8.1c.3	1576
K08F8.1c.4	1507
K08F8.1d.1	1735
K08F8.1d.2	1785
K08F8.1e.1	2535
K08F8.1e.2	1901
K08F8.1e.3	1871
K08F8.1e.4	1667
K08F8.1e.5	1717
K08F8.1e.6	1598
K08F8.2	1407
K08F8.3.1	1695
K08F8.3.2	1603
K08F8.4a	1563
K08F8.4b	1411
K08F8.5a	1023
K08F8.5b	1107
K08F8.6	9278
K08F8.7	661
K08F9.1a	1523
K08F9.1b	555
K08F9.2.1	1921
K08F9.2.2	1931
K08F9.3a	998
K08F9.3b	1037
K08F9.3c	950
K08F9.3d	848
K08F9.4	1779
K08G2.12a	1217
K08G2.12b	1002
K08G2.13	1008
K08G2.5	1017
K08G2.7	996
K08G2.8	1008
K08G2.9	1002
K08H10.10	685
K08H10.1a.1	2633
K08H10.1a.2	2363
K08H10.1b.1	4104
K08H10.1b.2	3834
K08H10.1c.1	2981
K08H10.1c.2	2031
K08H10.1d	2211
K08H10.1e	1468
K08H10.1f.1	4656
K08H10.1f.2	4386
K08H10.1g	2659
K08H10.1h	2561
K08H10.1i	4130
K08H10.1j	4032
K08H10.1k	4682
K08H10.1l	4584
K08H10.1m	2465
K08H10.1n	3936
K08H10.1o	4488
K08H10.1p	2661
K08H10.4	1876
K08H10.6	1440
K08H10.7	3218
K08H10.9	739
K08H2.1	861
K08H2.10	1019
K08H2.2	782
K08H2.3	949
K08H2.4	484
K08H2.5	939
K08H2.6	802
K08H2.7	429
K08H2.8	1540
K08H2.9	1219
K09A11.1	1905
K09A11.2	1516
K09A11.3	1546
K09A11.4	1517
K09A11.5	1953
K09A9.1	2383
K09A9.2.1	1300
K09A9.2.2	1169
K09A9.3	1798
K09A9.4	2384
K09A9.5	1662
K09A9.6a	2860
K09A9.6b	2952
K09A9.6c	2701
K09A9.8	376
K09B11.10	2441
K09B11.1a.1	1943
K09B11.1a.2	1865
K09B11.1b	1740
K09B11.2a	1749
K09B11.2b	780
K09B11.4	637
K09B11.5a	1834
K09B11.5b	1707
K09B11.9a	3195
K09B11.9b	2841
K09B3.1a	600
K09B3.1b	660
K09B3.1c	366
K09C4.10	3326
K09C4.1a	1815
K09C4.1b	660
K09C4.2	513
K09C4.4	1455
K09C4.5	1727
K09C4.6	773
K09C4.7	333
K09C4.8.1	2357
K09C4.8.2	2279
K09C4.9	324
K09C6.10	462
K09C6.2e.1	2091
K09C6.2e.2	2024
K09C6.3a	305
K09C6.3b	196
K09C6.4a	882
K09C6.4b	907
K09C6.5	879
K09C6.6	645
K09C6.7a	1830
K09C6.7b	1820
K09C6.8a	1667
K09C6.9	660
K09C8.1	2529
K09C8.2	857
K09C8.3a	1683
K09C8.3b	1704
K09C8.4	2021
K09C8.5	4087
K09C8.6	310
K09C8.7	519
K09C8.8	324
K09C8.9	454
K09D9.1	963
K09D9.10	903
K09D9.13	1086
K09D9.14	861
K09D9.2	1580
K09D9.3	936
K09D9.6	999
K09D9.7	1008
K09D9.8	1008
K09D9.9	860
K09E10.1a	2079
K09E10.1b	1599
K09E10.2a	2088
K09E10.2b.1	1150
K09E10.2b.2	949
K09E2.1	2748
K09E2.2	1926
K09E2.3	1014
K09E2.4a.1	3907
K09E2.4a.2	3860
K09E2.4b.1	2748
K09E2.4b.2	1372
K09E2.4b.3	1309
K09E3.2	330
K09E3.5	1122
K09E3.6	1131
K09E3.7	2752
K09E4.1	1187
K09E4.2a	2079
K09E4.2b	1920
K09E4.3a	1136
K09E4.3b	876
K09E4.4.1	2313
K09E4.4.2	2239
K09E4.5	1297
K09E4.6	954
K09E9.1a.1	1895
K09E9.1a.2	1867
K09E9.1b.1	1956
K09E9.1b.2	1945
K09E9.1c	1674
K09E9.2.1	1325
K09E9.2.2	1762
K09E9.3	1477
K09E9.4	436
K09E9.7.1	612
K09E9.7.2	337
K09F5.1	1245
K09F5.2	5088
K09F5.3.1	380
K09F5.3.2	356
K09F5.4	438
K09F5.5	1428
K09F5.6	3080
K09F6.10.1	2455
K09F6.10.2	1776
K09F6.10.3	1401
K09F6.11	486
K09F6.13	688
K09F6.3	4310
K09F6.4	2776
K09F6.5	1233
K09F6.6	3075
K09F6.7	978
K09F6.8	1380
K09F6.9	2718
K09G1.1a	933
K09G1.1b	945
K09G1.1c	1155
K09G1.1d	1094
K09G1.1e	1030
K09G1.2	546
K09G1.3	162
K09G1.4a	2281
K09G1.4b	2686
K09G1.4c	2713
K09G1.4d	2368
K09H11.1.1	3135
K09H11.1.2	3016
K09H11.11	366
K09H11.15	339
K09H11.3	3784
K09H11.4	1893
K09H11.5	252
K09H11.6	608
K09H11.7	969
K09H11.9	546
K09H9.1	1125
K09H9.2.1	1395
K09H9.2.2	1380
K09H9.3	912
K09H9.5	580
K09H9.6	1842
K09H9.7	891
K09H9.8	693
K09H9.9	363
K10B2.1a.1	2648
K10B2.1a.2	2628
K10B2.1b.1	2644
K10B2.1b.2	2634
K10B2.1c	2461
K10B2.1d	2455
K10B2.2a.1	1498
K10B2.2a.2	1616
K10B2.2b	802
K10B2.3a.1	1167
K10B2.3a.2	986
K10B2.3b.1	1212
K10B2.3b.2	1031
K10B2.4	464
K10B2.5	3555
K10B3.10a	7801
K10B3.10b	7800
K10B3.1a	222
K10B3.1b	481
K10B3.5	2177
K10B3.6a	2099
K10B3.6b	2559
K10B3.6c	552
K10B3.6d	2167
K10B3.7.1	1204
K10B3.7.2	1163
K10B3.8.1	1243
K10B3.8.2	1161
K10B3.9.1	989
K10B3.9.2	595
K10B4.1	3885
K10B4.2	1164
K10B4.3	2669
K10B4.4	1342
K10B4.5	1035
K10B4.6a	1322
K10C2.1	7175
K10C2.12	323
K10C2.14	596
K10C2.2	1044
K10C2.3	1202
K10C2.4.1	1434
K10C2.4.2	1448
K10C2.5	800
K10C2.6	497
K10C2.7	375
K10C2.8	705
K10C3.2	1214
K10C3.3	1020
K10C3.4a	2459
K10C3.4b	765
K10C3.5a	2819
K10C3.5b	2249
K10C3.6a.1	2019
K10C3.6a.2	1902
K10C3.6a.3	1988
K10C3.6b.1	2016
K10C3.6b.2	1985
K10C3.6c.1	2144
K10C3.6c.2	2027
K10C3.6d.1	1992
K10C3.6d.2	2078
K10C3.6e	1955
K10C8.1	1757
K10C8.2.1	1463
K10C8.2.2	1310
K10C8.3a.1	1641
K10C8.3a.2	1577
K10C8.3b	674
K10C8.3c.1	1606
K10C8.3c.2	1538
K10C8.4.1	534
K10C8.4.2	491
K10C9.1	417
K10C9.3	894
K10C9.4a	972
K10C9.4b	720
K10C9.6	1008
K10C9.7	824
K10C9.8a	1044
K10C9.8b.1	695
K10C9.8b.2	586
K10C9.8c	586
K10D11.1	1212
K10D11.2	1023
K10D11.3a	1597
K10D11.3b	1659
K10D11.3c	1612
K10D11.4	1473
K10D11.5	1595
K10D11.6	1701
K10D11.7a	456
K10D11.7b	388
K10D2.1a	3026
K10D2.1b	2030
K10D2.2	2384
K10D2.3	4802
K10D2.4	302
K10D2.5	529
K10D2.6.1	2307
K10D2.6.2	2294
K10D2.7	336
K10D2.8	1067
K10D3.1	2511
K10D3.2	2730
K10D3.3	985
K10D3.4	3422
K10D3.6	798
K10D3.8	177
K10D6.1	1676
K10D6.2a	1001
K10D6.2b	1063
K10D6.2c	1149
K10D6.2d	800
K10D6.3a	393
K10D6.4a.1	1719
K10D6.4a.2	1371
K10D6.4b	1529
K10F12.3a	3342
K10F12.3b	3314
K10F12.4a	930
K10F12.4b.1	679
K10F12.4b.2	760
K10F12.6	366
K10F12.7	671
K10G4.10	987
K10G4.15	180
K10G4.16	180
K10G4.3	611
K10G4.5	2397
K10G4.9	807
K10G6.1	1296
K10G6.2	938
K10G6.3a	6405
K10G6.3b	5949
K10G6.3c	6364
K10G6.3d	6269
K10G6.3e	6269
K10G6.3f	6637
K10G6.3g	6678
K10G6.3h	5221
K10G6.3i	6243
K10G6.3j	4948
K10G6.3k.1	6364
K10G6.3k.2	5343
K10G6.3l.1	4948
K10G6.3l.2	4908
K10G6.3m	4083
K10G6.3n.1	6405
K10G6.3n.2	6365
K10G6.3o.1	5970
K10G6.3o.2	5930
K10G6.3p	6269
K10G6.3q	5105
K10G6.3r	5540
K10G6.3s	3899
K10G6.4	1389
K10G6.5	612
K10G6.9	230
K10G9.1	2122
K10G9.2	1140
K10G9.3a	1409
K10G9.3b	1283
K10H10.1.1	1479
K10H10.1.2	1680
K10H10.10a	994
K10H10.10b	664
K10H10.12	616
K10H10.13	573
K10H10.2.1	1233
K10H10.2.2	1171
K10H10.3a	1222
K10H10.3c	1007
K10H10.3d	1101
K10H10.4a	903
K10H10.4b	1017
K10H10.5	657
K10H10.6	948
K10H10.7	524
K10H10.9	642
K11B4.1	1394
K11B4.2	580
K11C4.1	994
K11C4.2	1086
K11C4.3a	8129
K11C4.3b	7827
K11C4.3c	8347
K11C4.3d	7330
K11C4.4	1580
K11C4.5a	16410
K11C4.5b	16230
K11C4.5c	16483
K11C4.5d	16411
K11D12.1	1356
K11D12.10a	3551
K11D12.10b	3365
K11D12.10c	3608
K11D12.10d	3308
K11D12.11	859
K11D12.12	719
K11D12.13	632
K11D12.2.1	1703
K11D12.2.2	1679
K11D12.2.3	1637
K11D12.2.4	1641
K11D12.3a	1317
K11D12.3b	1369
K11D12.4	2323
K11D12.5	800
K11D12.6	598
K11D12.7.1	672
K11D12.7.2	706
K11D12.8	510
K11D12.9	1262
K11D2.1a	793
K11D2.1b	954
K11D2.2.1	1337
K11D2.2.2	1322
K11D2.2.3	1302
K11D2.3a.1	2043
K11D2.3a.2	1840
K11D2.3b	868
K11D2.3c	1326
K11D2.4a	1820
K11D2.4b	1019
K11D2.4c	1522
K11D2.4d	723
K11D2.4e	1694
K11D2.5	1288
K11D9.1a	2493
K11D9.1b	2324
K11D9.2a	3865
K11D9.2b.1	3328
K11D9.2b.2	3288
K11D9.2b.3	3466
K11D9.2c	3249
K11D9.3.1	1740
K11D9.3.2	1735
K11D9.3.3	1639
K11E4.1	961
K11E4.2	946
K11E4.3	1050
K11E4.4a	2928
K11E4.4b	1573
K11E4.5a	2277
K11E4.5b	2154
K11E4.6	1011
K11E8.1a	1434
K11E8.1b.1	719
K11E8.1b.2	638
K11E8.1b.3	568
K11E8.1d.1	2495
K11E8.1d.2	2414
K11E8.1d.3	2344
K11E8.1e.1	2648
K11E8.1e.2	2567
K11E8.1e.3	2497
K11E8.1f.1	2603
K11E8.1f.2	2522
K11E8.1f.3	2452
K11E8.1g.1	2609
K11E8.1g.2	2528
K11E8.1g.3	2458
K11E8.1h.1	2762
K11E8.1h.2	2681
K11E8.1h.3	2611
K11E8.1i.1	1729
K11E8.1i.2	1648
K11E8.1i.3	1578
K11E8.1k.1	1720
K11E8.1k.2	1639
K11E8.1k.3	1569
K11E8.1l.1	1705
K11E8.1l.2	1624
K11E8.1l.3	1554
K11E8.1m	1919
K11E8.1n	1452
K11E8.1o	1737
K11E8.1p	1392
K11E8.1q	1070
K11E8.1r	2787
K11E8.1s	1618
K11E8.1t	1932
K11G12.1a	1802
K11G12.1b	1673
K11G12.2	1957
K11G12.3	1641
K11G12.4a	1846
K11G12.5.1	1130
K11G12.5.2	1373
K11G12.6a	1867
K11G12.6b	2109
K11G12.7	1659
K11G9.1	1718
K11G9.2	1727
K11G9.3	1685
K11G9.4	1207
K11G9.5	1628
K11G9.6	373
K11H12.1	463
K11H12.10	563
K11H12.11	1267
K11H12.2	722
